0.01	1.99836044069088e-05	0.999197684822725	0.402
0.02	0.0932795430765393	0.983398792869858	0.41
0.03	0.173927839498007	0.970087090750057	0.422
0.04	0.243080956483003	0.960487528543436	0.43
0.05	0.302274543590974	0.954713688234793	0.442
0.06	0.352354206271424	0.953480481246506	0.454
0.07	0.394811974377551	0.959389856076724	0.466
0.08	0.43091662752419	0.987723630753385	0.494
0.09	0.461761168361067	1.08166468038064	0.51
0.1	0.488677964819466	1.19965161404935	0.518
0.11	0.51347027887098	1.3280254009723	0.522
0.12	0.538134142207461	1.47164062607737	0.53
0.13	0.566556440959832	1.6237448094992	0.534
0.14	0.603194194393454	1.78099349617224	0.538
0.15	0.647464672320656	1.9421214133535	0.542
0.16	0.695615468176331	2.1052132779755	0.546
0.17	0.746176966387479	2.26882095052513	0.55
0.18	0.798368959682041	2.43029999582973	0.554
0.19	0.852385644943373	2.58866195976568	0.558
0.2	0.905916893077134	2.73808898460288	0.562
0.21	0.958799166930822	2.87360830847463	0.566
0.22	1.01094372746586	3.01517627451272	0.566
0.23	1.06186486742838	3.17203083775519	0.57
0.24	1.11109376807534	3.31478344635805	0.574
0.25	1.15791709689226	3.43907726702312	0.578
0.26	1.20207718025365	3.5340475071168	0.582
0.27	1.24305736059921	3.59954037618734	0.582
0.28	1.28015070979533	3.73882143553224	0.586
0.29	1.32059555584786	3.84655589469609	0.59
0.3	1.35763020242883	3.91052465307385	0.594
0.31	1.39020393328476	3.92341769441257	0.598
0.32	1.41771819263999	4.04410371692722	0.598
0.33	1.44194404771673	4.11955110203141	0.602
0.34	1.47188948780541	4.12667444164263	0.606
0.35	1.49652484116914	4.17324116948103	0.606
0.36	1.51442097662509	4.26073632489376	0.61
0.37	1.53337038995178	4.26794659399898	0.614
0.38	1.5549589440808	4.26542548073308	0.614
0.39	1.56940793481984	4.35798615375368	0.618
0.4	1.57976542977556	4.3447590467545	0.622
0.41	1.59936023390477	4.35863597475756	0.622
0.42	1.61062738291446	4.42371638159767	0.626
0.43	1.61784522435216	4.38227924337245	0.63
0.44	1.63412682468575	4.44077444545335	0.63
0.45	1.64066171791086	4.46678608142388	0.634
0.46	1.64860561783911	4.39279373770317	0.634
0.47	1.66023461927314	4.50040815386454	0.638
0.48	1.66119444837748	4.45188350553347	0.642
0.49	1.67355948023488	4.49539300329401	0.642
0.5	1.67950500635388	4.50714378997737	0.646
0.51	1.68209456339103	4.46280619097264	0.646
0.52	1.69257650733186	4.54392797557218	0.65
0.53	1.68965715861196	4.44993165268384	0.654
0.54	1.70160560490537	4.54687434255441	0.654
0.55	1.70274702991871	4.49921836737437	0.658
0.56	1.70753224229934	4.54060097468079	0.658
0.57	1.71296992775962	4.52695570209486	0.662
0.58	1.71201803931036	4.52536923592673	0.662
0.59	1.7208514089047	4.54388620636693	0.666
0.6	1.71533324034679	4.50455288030318	0.666
0.61	1.72685242255947	4.56448076745616	0.67
0.62	1.7217761790204	4.48790644353126	0.67
0.63	1.73149958923044	4.56825154776698	0.674
0.64	1.72842634232042	4.46239045227474	0.674
0.65	1.73501016752288	4.57030839920825	0.678
0.66	1.73401047768444	4.45360895056647	0.678
0.67	1.73845425836444	4.5658631223822	0.682
0.68	1.73850118686973	4.4498580584076	0.682
0.69	1.741598888112	4.55978471678702	0.686
0.7	1.742025821941	4.44653761762488	0.686
0.71	1.74429847854363	4.56502405749391	0.69
0.72	1.74501607718388	4.45158878470355	0.69
0.73	1.74669655449135	4.55871849282427	0.694
0.74	1.74712947655479	4.45096880133408	0.694
0.75	1.74877544966558	4.55328572140919	0.698
0.76	1.7489420631701	4.46711488919226	0.698
0.77	1.75129358614038	4.53906499172824	0.702
0.78	1.75003781513324	4.48279458879883	0.702
0.79	1.75368298977136	4.52108884480118	0.706
0.8	1.75035392428603	4.49364025600615	0.706
0.81	1.75562046782611	4.51263787473115	0.71
0.82	1.75027201384648	4.51168448864068	0.71
0.83	1.75722300904379	4.48976979570635	0.714
0.84	1.74918684872505	4.51579870657831	0.714
0.85	1.75819564152009	4.45458863507995	0.718
0.86	1.74950407334676	4.52142536874726	0.718
0.87	1.75903196232206	4.40233104560658	0.722
0.88	1.75318625188757	4.51203341016417	0.722
0.89	1.75903122270973	4.42106267345279	0.722
0.9	1.75649718120518	4.49118462409631	0.726
0.91	1.75794611558918	4.45138976247896	0.726
0.92	1.75893775474132	4.47315675148908	0.73
0.93	1.75607770769773	4.48054763998269	0.73
0.94	1.76057030952775	4.4345130980384	0.734
0.95	1.75279077851291	4.48663740651615	0.734
0.96	1.76103592365011	4.37489067326042	0.738
0.97	1.75323512948111	4.48180095892525	0.738
0.98	1.76067796443338	4.40291126826637	0.738
0.99	1.75726029737896	4.45027826767889	0.742
1	1.75869929586283	4.43985061140413	0.742
