x	y	err
3.535353535353535914e-01 1.340979821162715382e+02 1.057839647497821716e+02
3.636363636363636465e-01 1.363985944510152706e+02 1.070263806302977372e+02
3.737373737373737570e-01 1.458234630524801503e+02 1.138590157067488491e+02
3.838383838383838675e-01 1.576710452387820567e+02 1.234503170966914070e+02
3.939393939393939781e-01 1.703501888915381812e+02 1.335061999556345427e+02
4.040404040404040886e-01 1.789308335272422710e+02 1.405862246460413303e+02
4.141414141414141992e-01 1.858492783384836287e+02 1.449472551651932974e+02
4.242424242424242542e-01 1.989135773745432800e+02 1.556743562881448781e+02
4.343434343434343647e-01 2.080042640674526240e+02 1.628777128131271184e+02
4.444444444444444753e-01 2.117607752426577861e+02 1.664853106062758457e+02
4.545454545454545858e-01 2.189379560851910753e+02 1.725007420073761750e+02
4.646464646464646964e-01 2.296691998787644877e+02 1.790982112045450094e+02
4.747474747474748069e-01 2.386530982012019138e+02 1.885106719155892563e+02
4.848484848484848619e-01 2.462682285717457944e+02 1.960867722251608996e+02
4.949494949494949725e-01 2.534655387471634356e+02 2.035416996430306824e+02
5.050505050505050830e-01 2.604987265004517667e+02 2.104857554656780678e+02
5.151515151515152491e-01 2.693663160885469665e+02 2.222851087283131619e+02
5.252525252525253041e-01 2.770536639062959807e+02 2.312908319094478884e+02
5.353535353535353591e-01 2.866114254668621584e+02 2.416992292283320296e+02
5.454545454545455252e-01 2.936005763717328705e+02 2.508049256821030042e+02
5.555555555555555802e-01 3.033034382587875939e+02 2.627900591106458137e+02
5.656565656565657463e-01 3.194982318915256769e+02 2.869015880015394941e+02
5.757575757575758013e-01 3.368568881059393902e+02 3.099060720864470682e+02
5.858585858585858563e-01 3.448565159444701749e+02 3.232406416588818843e+02
5.959595959595960224e-01 3.524967776876679295e+02 3.371454562839882669e+02
6.060606060606060774e-01 3.670440891022851702e+02 3.524898890489611745e+02
6.161616161616162435e-01 3.739390332564050254e+02 3.627722203928686326e+02
6.262626262626262985e-01 3.812713141998265201e+02 3.761162126148323068e+02
6.363636363636364646e-01 3.913139577850029696e+02 3.884596762037399458e+02
6.464646464646465196e-01 4.029712059143575402e+02 4.062535785788195994e+02
6.565656565656565746e-01 4.118872618015731746e+02 4.240177256819216609e+02
6.666666666666667407e-01 4.264194359753084882e+02 4.392177624051790872e+02
6.767676767676767957e-01 4.275805725965135480e+02 4.378496218724868072e+02
6.868686868686869618e-01 4.360119082292071084e+02 4.482448175759225251e+02
6.969696969696970168e-01 4.431887418246329275e+02 4.581245584899237997e+02
7.070707070707071829e-01 4.606626051036880085e+02 4.765526224011111935e+02
7.171717171717172379e-01 4.736018647591277499e+02 4.919920037875767207e+02
7.272727272727272929e-01 4.973025039442586035e+02 5.169629398271108585e+02
7.373737373737374590e-01 5.078032004550515808e+02 5.293868059094248792e+02
7.474747474747475140e-01 5.189084346104154974e+02 5.350719144471663640e+02
7.575757575757576801e-01 5.396346976893137253e+02 5.610825140440771293e+02
7.676767676767677351e-01 6.324230613853517298e+02 6.419147636133980086e+02
7.777777777777777901e-01 6.571576629039151385e+02 6.567867420004006362e+02
7.878787878787879562e-01 6.778004074839483337e+02 6.673993014806868587e+02
7.979797979797980112e-01 7.059299503547255199e+02 6.902393748098380684e+02
8.080808080808081773e-01 7.454397282972591938e+02 7.298526094571468548e+02
8.181818181818182323e-01 7.761258255734474005e+02 7.564681601891071523e+02
8.282828282828283983e-01 8.033621565618346949e+02 7.889609161273727977e+02
8.383838383838384534e-01 8.215787578809527076e+02 8.065481449418680313e+02
8.484848484848485084e-01 8.335392859055924646e+02 7.940520255035660284e+02
8.585858585858586745e-01 8.896526117537247274e+02 8.347297358429110545e+02
8.686868686868687295e-01 9.446082508309424384e+02 8.906536726463995137e+02
8.787878787878788955e-01 1.000274870392232401e+03 9.448924101751612170e+02
8.888888888888889506e-01 1.066315169672383945e+03 9.874760042768712083e+02
8.989898989898991166e-01 1.130602779548036324e+03 1.047733859038109131e+03
9.090909090909091717e-01 1.179661827227612093e+03 1.066899859298498086e+03
9.191919191919192267e-01 1.252287136454170422e+03 1.127115400346917568e+03
9.292929292929293927e-01 1.308251111913895556e+03 1.178090458431868228e+03
9.393939393939394478e-01 1.358152468771461827e+03 1.223236496406555489e+03
9.494949494949496138e-01 1.409405280609941428e+03 1.252957169020085303e+03
9.595959595959596689e-01 1.463925728147455857e+03 1.294795663576624065e+03
9.696969696969697239e-01 1.491527877303949253e+03 1.329493214227269391e+03
9.797979797979798899e-01 1.547065415274725865e+03 1.410847412633528165e+03
9.898989898989899450e-01 1.623648316838259007e+03 1.501157223759196995e+03
1.000000000000000000e+00 1.646918348495415785e+03 1.528140549464377500e+03
