x y err
5.858585858585858563e-01 1.083765222840605613e+00 3.847677274818583903e-02
5.959595959595960224e-01 1.085894902630405445e+00 3.857767844423869164e-02
6.060606060606060774e-01 1.088811675236275978e+00 3.923312898738866294e-02
6.161616161616162435e-01 1.091545592192889380e+00 3.943846619823851429e-02
6.262626262626262985e-01 1.093863093888702620e+00 3.957848857293590900e-02
6.363636363636364646e-01 1.096404147014252706e+00 3.979831251252968077e-02
6.464646464646465196e-01 1.098428627369439248e+00 4.023108759408693114e-02
6.565656565656565746e-01 1.100908045126773871e+00 4.024405243280253230e-02
6.666666666666667407e-01 1.103908691459791092e+00 4.089631616038021805e-02
6.767676767676767957e-01 1.106573090434611162e+00 4.093359819383496356e-02
6.868686868686869618e-01 1.109196073765358337e+00 4.098662350174696323e-02
6.969696969696970168e-01 1.111643921334282803e+00 4.095857949567811851e-02
7.070707070707071829e-01 1.114586307098528462e+00 4.105435061520898432e-02
7.171717171717172379e-01 1.117155576510339809e+00 4.125637763720159390e-02
7.272727272727272929e-01 1.120327868716233022e+00 4.167763132683958288e-02
7.373737373737374590e-01 1.122544259705757774e+00 4.179892181416591107e-02
7.474747474747475140e-01 1.124799701441667743e+00 4.185639557522654458e-02
7.575757575757576801e-01 1.127687033955462104e+00 4.166113860420067594e-02
7.676767676767677351e-01 1.132740233871954771e+00 4.334159027366624173e-02
7.777777777777777901e-01 1.135763275724094745e+00 4.320705500793720066e-02
7.878787878787879562e-01 1.139124197977620545e+00 4.295545565624307727e-02
7.979797979797980112e-01 1.142613559758316910e+00 4.286190661484334807e-02
8.080808080808081773e-01 1.146860322256903819e+00 4.265206589034966495e-02
8.181818181818182323e-01 1.150438300283133986e+00 4.240454008808332981e-02
8.282828282828283983e-01 1.153996615909685053e+00 4.204439436372171129e-02
8.383838383838384534e-01 1.157508534637695430e+00 4.130502488429496633e-02
8.484848484848485084e-01 1.160705740289526888e+00 4.055704506261067349e-02
8.585858585858586745e-01 1.164616327257345985e+00 4.066208839169450917e-02
8.686868686868687295e-01 1.168147151442362697e+00 4.113055799103470384e-02
8.787878787878788955e-01 1.171432669252808534e+00 4.150047490221978053e-02
8.888888888888889506e-01 1.175580096462341961e+00 4.184361146174665064e-02
8.989898989898991166e-01 1.178935513837389593e+00 4.250769518064771019e-02
9.090909090909091717e-01 1.181823642608133662e+00 4.258230383574126976e-02
9.191919191919192267e-01 1.185370170974513249e+00 4.392121338100126587e-02
9.292929292929293927e-01 1.188131823789001507e+00 4.481648908881532417e-02
9.393939393939394478e-01 1.191559987697051737e+00 4.556007192504221009e-02
9.494949494949496138e-01 1.194849463851951565e+00 4.597427616830979114e-02
9.595959595959596689e-01 1.198232540811893676e+00 4.707359734746776464e-02
9.696969696969697239e-01 1.200690412259271200e+00 4.738911270826776101e-02
9.797979797979798899e-01 1.203060295607264019e+00 4.816850953695374360e-02
9.898989898989899450e-01 1.205936208370423701e+00 5.029764178240409001e-02
1.000000000000000000e+00 1.207572914339669401e+00 5.069178550883585155e-02
