x	y	err
5.858585858585858563e-01 2.610236544210610532e+02 9.955241546038682543e+01
5.959595959595960224e-01 2.692581351813940387e+02 1.015119590738316475e+02
6.060606060606060774e-01 2.731670375988514934e+02 1.177484724837714367e+02
6.161616161616162435e-01 2.835987144783236431e+02 1.299236836802359960e+02
6.262626262626262985e-01 3.013196191931697285e+02 1.418610226789518265e+02
6.363636363636364646e-01 3.151997896067626925e+02 1.514455623649270137e+02
6.464646464646465196e-01 3.239890274887663395e+02 1.535922080291186660e+02
6.565656565656565746e-01 3.359792766051173771e+02 1.618815908482737314e+02
6.666666666666667407e-01 3.580258409041555296e+02 1.771565287127026807e+02
6.767676767676767957e-01 3.759177153670416374e+02 1.902555165437939593e+02
6.868686868686869618e-01 3.870239352717277939e+02 1.954379853374679499e+02
6.969696969696970168e-01 3.947988304957780770e+02 1.982831597946641864e+02
7.070707070707071829e-01 4.103213337139792998e+02 2.101224386817732750e+02
7.171717171717172379e-01 4.190465972784019755e+02 2.230500427066830298e+02
7.272727272727272929e-01 4.341523472045960261e+02 2.388024726018035437e+02
7.373737373737374590e-01 4.423666721000637949e+02 2.527771783432762618e+02
7.474747474747475140e-01 4.509366324365911964e+02 2.697452826113361652e+02
7.575757575757576801e-01 4.583819169540951748e+02 2.772171894244812620e+02
7.676767676767677351e-01 4.772492119545035507e+02 2.599141056154630292e+02
7.777777777777777901e-01 4.863468433313025230e+02 2.703755656063287347e+02
7.878787878787879562e-01 4.961887260483850355e+02 2.836974458149903739e+02
7.979797979797980112e-01 5.114019152582261540e+02 3.021633975187421015e+02
8.080808080808081773e-01 5.263713472791969252e+02 3.322154640379309853e+02
8.181818181818182323e-01 5.433336085075840174e+02 3.693477564142006031e+02
8.282828282828283983e-01 5.491396897072310139e+02 3.778943772322343762e+02
8.383838383838384534e-01 5.582547758068030817e+02 4.062027861397350534e+02
8.484848484848485084e-01 5.758008548705662406e+02 4.262098635329702461e+02
8.585858585858586745e-01 5.971429950706410636e+02 4.584551345827383102e+02
8.686868686868687295e-01 6.215356443150772066e+02 4.713268647138431788e+02
8.787878787878788955e-01 6.511001368696371401e+02 4.894887127997838547e+02
8.888888888888889506e-01 6.791051156760985350e+02 5.129337298061899446e+02
8.989898989898991166e-01 7.037964159053467483e+02 5.339975608391160904e+02
9.090909090909091717e-01 7.233096140902816842e+02 5.626809004203876157e+02
9.191919191919192267e-01 7.469863707444864076e+02 5.767506379309359090e+02
9.292929292929293927e-01 7.675244629933680471e+02 5.888388904840510349e+02
9.393939393939394478e-01 7.956430048826058510e+02 6.049402766212724600e+02
9.494949494949496138e-01 8.155343061761180934e+02 6.250198047271945825e+02
9.595959595959596689e-01 8.413071384569281008e+02 6.393869360938321051e+02
9.696969696969697239e-01 8.642926140897731102e+02 6.686952194274865633e+02
9.797979797979798899e-01 9.003710204040693270e+02 6.975314794706857811e+02
9.898989898989899450e-01 9.189742364554972482e+02 6.953830077987024652e+02
1.000000000000000000e+00 9.394492513459423435e+02 7.132558320473480080e+02
