x	y	err
164.591677 0.282957 0.022392
165.782468 0.280915 0.022140
166.960995 0.278946 0.021898
168.136011 0.277085 0.021664
169.318856 0.275346 0.021445
170.507683 0.273739 0.021236
171.705910 0.272250 0.021035
172.916290 0.270910 0.020851
174.092117 0.269700 0.020675
175.268001 0.268669 0.020505
176.477136 0.267797 0.020333
177.681697 0.267059 0.020171
178.917870 0.266509 0.020012
180.174493 0.266116 0.019861
181.378714 0.265842 0.019716
182.581426 0.265621 0.019575
183.781308 0.265529 0.019424
184.991849 0.265551 0.019277
186.204292 0.265672 0.019135
187.468801 0.265830 0.018998
188.675467 0.266071 0.018860
189.895756 0.266349 0.018737
191.121324 0.266652 0.018623
192.317035 0.267022 0.018511
193.516374 0.267452 0.018406
194.703341 0.267924 0.018314
195.878937 0.268445 0.018236
197.086926 0.268985 0.018164
198.287568 0.269509 0.018110
199.545517 0.270048 0.018078
200.807899 0.270720 0.018066
202.021671 0.271459 0.018072
203.202085 0.272283 0.018084
204.402634 0.273146 0.018110
205.630949 0.274040 0.018145
206.847522 0.274974 0.018194
208.066328 0.275989 0.018246
209.284743 0.277046 0.018313
210.473598 0.278158 0.018382
211.706181 0.279291 0.018452
212.909224 0.280452 0.018524
214.110008 0.281641 0.018591
215.283651 0.282839 0.018648
216.457389 0.284041 0.018685
217.678979 0.285237 0.018710
218.857351 0.286457 0.018722
220.043197 0.287651 0.018723
221.262349 0.288826 0.018715
222.459514 0.289979 0.018691
223.659299 0.291072 0.018648
224.852316 0.292101 0.018590
226.033291 0.293058 0.018519
227.273054 0.293929 0.018435
228.514950 0.294722 0.018343
229.715738 0.295390 0.018245
230.943302 0.295919 0.018146
232.128604 0.296322 0.018052
233.346358 0.296610 0.017960
234.559234 0.296762 0.017880
235.742699 0.296784 0.017812
236.916556 0.296685 0.017759
238.084077 0.296455 0.017721
239.265847 0.296094 0.017700
240.440665 0.295625 0.017690
241.641881 0.295059 0.017700
242.815053 0.294416 0.017729
243.981465 0.293657 0.017770
245.150574 0.292789 0.017820
246.355438 0.291845 0.017879
247.575582 0.290843 0.017947
248.770178 0.289791 0.018018
249.969832 0.288699 0.018087
251.148629 0.287574 0.018158
252.343964 0.286404 0.018227
253.581288 0.285197 0.018292
254.849922 0.283959 0.018353
256.140066 0.282690 0.018407
257.387198 0.281390 0.018456
258.600491 0.280063 0.018490
259.821873 0.278681 0.018507
261.008831 0.277204 0.018511
262.226192 0.275681 0.018500
263.435285 0.274095 0.018479
264.605736 0.272470 0.018441
265.800351 0.270795 0.018391
267.049009 0.269085 0.018324
268.276913 0.267314 0.018246
269.464138 0.265528 0.018148
270.632589 0.263721 0.018045
271.818548 0.261938 0.017933
272.994712 0.260152 0.017812
274.164018 0.258355 0.017689
275.330620 0.256574 0.017562
276.506269 0.254815 0.017437
277.680870 0.253117 0.017319
278.855617 0.251518 0.017218
280.064466 0.250012 0.017125
281.278473 0.248610 0.017043
282.449128 0.247309 0.016975
283.616257 0.246131 0.016925
284.845361 0.245084 0.016894
286.029704 0.244194 0.016884
287.255063 0.243465 0.016896
288.436329 0.242907 0.016931
289.626389 0.242545 0.016987
290.821597 0.242385 0.017067
291.999452 0.242430 0.017173
293.167667 0.242651 0.017305
294.352771 0.243087 0.017466
295.566370 0.243719 0.017654
296.774661 0.244552 0.017874
298.014385 0.245581 0.018122
299.251261 0.246792 0.018396
300.483393 0.248179 0.018698
301.736527 0.249738 0.019025
302.916548 0.251446 0.019377
304.118131 0.253319 0.019760
305.344507 0.255318 0.020167
306.545269 0.257411 0.020593
307.763377 0.259579 0.021036
308.998625 0.261802 0.021493
310.221495 0.264058 0.021963
311.419672 0.266328 0.022440
312.610064 0.268594 0.022922
313.830471 0.270836 0.023405
315.023197 0.273032 0.023884
316.252048 0.275174 0.024359
317.479601 0.277250 0.024827
318.681081 0.279256 0.025282
319.878590 0.281169 0.025726
321.101504 0.282979 0.026161
322.287402 0.284678 0.026581
323.493496 0.286258 0.026986
324.724249 0.287733 0.027373
325.939291 0.289099 0.027741
327.167126 0.290359 0.028090
328.379794 0.291513 0.028422
329.570135 0.292561 0.028736
330.759752 0.293501 0.029034
331.948230 0.294340 0.029316
333.193997 0.295094 0.029585
334.449455 0.295767 0.029841
335.641200 0.296358 0.030083
336.851583 0.296867 0.030311
338.070580 0.297286 0.030521
339.305406 0.297624 0.030718
340.506311 0.297917 0.030910
341.717620 0.298162 0.031094
342.952383 0.298360 0.031268
344.142508 0.298520 0.031435
345.391805 0.298644 0.031596
346.602785 0.298726 0.031749
347.816614 0.298776 0.031896
349.063456 0.298777 0.032036
350.284857 0.298743 0.032175
351.510095 0.298659 0.032303
352.706404 0.298552 0.032424
353.903784 0.298420 0.032540
355.124538 0.298237 0.032641
356.328009 0.298026 0.032735
357.566656 0.297785 0.032821
358.786951 0.297536 0.032907
359.994733 0.297258 0.032989
361.244328 0.296950 0.033065
362.496975 0.296608 0.033135
363.712944 0.296251 0.033205
364.949456 0.295856 0.033271
366.154267 0.295432 0.033335
367.341250 0.294979 0.033400
368.532081 0.294495 0.033464
369.741542 0.293988 0.033530
370.957286 0.293462 0.033598
372.186315 0.292921 0.033671
373.421420 0.292372 0.033749
374.641563 0.291813 0.033832
375.852319 0.291259 0.033922
377.073553 0.290724 0.034024
378.324415 0.290210 0.034136
379.604361 0.289720 0.034260
380.821502 0.289263 0.034393
382.036097 0.288846 0.034534
383.223912 0.288477 0.034687
384.435533 0.288161 0.034852
385.667424 0.287901 0.035027
386.895003 0.287699 0.035212
388.135959 0.287554 0.035405
389.389793 0.287466 0.035604
390.639312 0.287429 0.035809
391.839306 0.287439 0.036015
393.023787 0.287490 0.036220
394.217881 0.287577 0.036423
395.451966 0.287698 0.036623
396.673322 0.287845 0.036819
397.890325 0.288013 0.037009
399.097879 0.288188 0.037188
400.321569 0.288353 0.037352
401.569961 0.288515 0.037505
402.797442 0.288674 0.037648
404.021642 0.288829 0.037781
405.299441 0.288961 0.037902
406.528679 0.289075 0.038012
407.750577 0.289171 0.038110
408.976443 0.289260 0.038201
410.239905 0.289343 0.038283
411.483133 0.289434 0.038357
412.715283 0.289524 0.038430
413.967533 0.289597 0.038497
415.222392 0.289671 0.038563
416.480612 0.289756 0.038634
417.747398 0.289844 0.038705
418.965126 0.289927 0.038776
420.168408 0.290002 0.038845
421.388910 0.290093 0.038919
422.621666 0.290200 0.039002
423.840007 0.290330 0.039094
425.084626 0.290468 0.039190
426.304663 0.290624 0.039294
427.517823 0.290797 0.039406
428.744162 0.290989 0.039527
429.988251 0.291200 0.039656
431.235541 0.291425 0.039792
432.502649 0.291660 0.039932
433.778035 0.291902 0.040077
435.003286 0.292149 0.040223
436.218466 0.292400 0.040372
437.458339 0.292647 0.040519
438.733914 0.292884 0.040662
439.977952 0.293112 0.040801
441.208053 0.293328 0.040933
442.456703 0.293532 0.041060
443.683856 0.293724 0.041180
444.901991 0.293899 0.041293
446.113485 0.294054 0.041395
447.386164 0.294189 0.041489
448.641715 0.294303 0.041573
449.933002 0.294397 0.041648
451.210856 0.294471 0.041715
452.439422 0.294530 0.041774
453.699086 0.294574 0.041825
454.911999 0.294604 0.041870
456.148533 0.294627 0.041910
457.409143 0.294635 0.041943
458.665806 0.294634 0.041972
459.886710 0.294627 0.041999
461.098668 0.294621 0.042025
462.312440 0.294619 0.042050
463.531053 0.294619 0.042075
464.781228 0.294624 0.042100
466.024391 0.294638 0.042126
467.280441 0.294664 0.042153
468.551614 0.294699 0.042180
469.794768 0.294742 0.042209
471.036263 0.294788 0.042239
472.293660 0.294842 0.042270
473.566944 0.294902 0.042301
474.823900 0.294971 0.042335
476.048611 0.295048 0.042370
477.303290 0.295131 0.042406
478.656798 0.295216 0.042442
479.976629 0.295302 0.042478
481.256513 0.295391 0.042514
482.517879 0.295480 0.042549
483.780968 0.295565 0.042581
485.019726 0.295644 0.042611
486.300982 0.295715 0.042638
487.559233 0.295776 0.042661
488.836686 0.295828 0.042682
490.125860 0.295870 0.042699
491.400532 0.295902 0.042713
492.631345 0.295924 0.042723
493.846629 0.295937 0.042730
495.115700 0.295941 0.042735
496.402278 0.295937 0.042737
497.687004 0.295926 0.042736
498.970000 0.295910 0.042734
500.230614 0.295889 0.042729
501.500007 0.295863 0.042723
502.781364 0.295838 0.042717
504.090414 0.295811 0.042710
505.348177 0.295784 0.042703
506.562407 0.295755 0.042695
507.796635 0.295725 0.042687
509.047045 0.295697 0.042679
510.336085 0.295670 0.042672
511.612462 0.295646 0.042666
512.874914 0.295624 0.042659
514.141657 0.295605 0.042654
515.399605 0.295585 0.042648
516.668406 0.295568 0.042642
517.887346 0.295552 0.042639
519.111835 0.295539 0.042635
520.346509 0.295530 0.042632
521.556698 0.295523 0.042630
522.789443 0.295517 0.042628
524.054826 0.295512 0.042626
525.285585 0.295509 0.042625
526.556142 0.295508 0.042624
527.834473 0.295508 0.042624
529.099657 0.295508 0.042624
530.368645 0.295508 0.042624
531.635757 0.295508 0.042624
532.885909 0.295508 0.042624
534.129055 0.295508 0.042624
535.390965 0.295508 0.042624
536.637695 0.295508 0.042624
537.893109 0.295508 0.042624
539.133519 0.295508 0.042624
540.386036 0.295508 0.042624
541.646201 0.295508 0.042624
542.887764 0.295508 0.042624
544.134684 0.295508 0.042624
545.429626 0.295508 0.042624
546.728095 0.295508 0.042624
548.037568 0.295508 0.042624
549.308347 0.295508 0.042624
550.559577 0.295508 0.042624
551.802528 0.295508 0.042624
553.085320 0.295508 0.042624
554.347265 0.295508 0.042624
555.599529 0.295508 0.042624
556.893140 0.295508 0.042624
558.170250 0.295508 0.042624
559.392153 0.295508 0.042624
560.608825 0.295508 0.042624
561.846061 0.295508 0.042624
563.108495 0.295508 0.042624
564.382060 0.295508 0.042624
565.666812 0.295508 0.042624
566.937818 0.295508 0.042624
568.150400 0.295508 0.042624
569.362313 0.295508 0.042624
570.608151 0.295508 0.042624
571.882557 0.295508 0.042624
573.143102 0.295508 0.042624
574.418265 0.295508 0.042624
575.712351 0.295508 0.042624
576.948080 0.295508 0.042624
578.173499 0.295508 0.042624
579.397542 0.295508 0.042624
580.654866 0.295508 0.042624
581.926207 0.295508 0.042624
583.187591 0.295508 0.042624
584.462580 0.295508 0.042624
585.723663 0.295508 0.042624
586.951948 0.295508 0.042624
588.185906 0.295508 0.042624
589.460007 0.295508 0.042624
590.715859 0.295508 0.042624
591.979554 0.295508 0.042624
593.269039 0.295508 0.042624
594.519898 0.295508 0.042624
595.812268 0.295508 0.042624
597.056098 0.295508 0.042624
598.321465 0.295508 0.042624
599.532197 0.295508 0.042624
600.752964 0.295508 0.042624
602.022347 0.295508 0.042624
