x	y	err
464.781228 0.740133 0.041925
466.024391 0.738283 0.042506
467.280441 0.736356 0.043119
468.551614 0.734402 0.043745
469.794768 0.732480 0.044370
471.036263 0.730575 0.044996
472.293660 0.728726 0.045626
473.566944 0.726923 0.046245
474.823900 0.725184 0.046837
476.048611 0.723549 0.047399
477.303290 0.722030 0.047927
478.656798 0.720664 0.048412
479.976629 0.719500 0.048834
481.256513 0.718510 0.049203
482.517879 0.717731 0.049502
483.780968 0.717161 0.049724
485.019726 0.716806 0.049866
486.300982 0.716727 0.049923
487.559233 0.716927 0.049894
488.836686 0.717380 0.049780
490.125860 0.718080 0.049583
491.400532 0.718956 0.049300
492.631345 0.720027 0.048942
493.846629 0.721226 0.048508
495.115700 0.722574 0.048003
496.402278 0.724047 0.047431
497.687004 0.725598 0.046797
498.970000 0.727218 0.046115
500.230614 0.728861 0.045389
501.500007 0.730535 0.044628
502.781364 0.732223 0.043845
504.090414 0.733864 0.043042
505.348177 0.735486 0.042216
506.562407 0.737098 0.041377
507.796635 0.738610 0.040533
509.047045 0.740046 0.039701
510.336085 0.741455 0.038889
511.612462 0.742797 0.038109
512.874914 0.744052 0.037353
514.141657 0.745289 0.036612
515.399605 0.746449 0.035897
516.668406 0.747547 0.035214
517.887346 0.748612 0.034565
519.111835 0.749684 0.033943
520.346509 0.750747 0.033347
521.556698 0.751775 0.032759
522.789443 0.752807 0.032194
524.054826 0.753825 0.031660
525.285585 0.754792 0.031144
526.556142 0.755707 0.030648
527.834473 0.756543 0.030175
529.099657 0.757305 0.029722
530.368645 0.757991 0.029287
531.635757 0.758594 0.028870
532.885909 0.759065 0.028470
534.129055 0.759390 0.028084
535.390965 0.759554 0.027708
536.637695 0.759575 0.027346
537.893109 0.759443 0.027003
539.133519 0.759156 0.026679
540.386036 0.758717 0.026370
541.646201 0.758143 0.026072
542.887764 0.757416 0.025792
544.134684 0.756592 0.025522
545.429626 0.755676 0.025259
546.728095 0.754695 0.025010
548.037568 0.753660 0.024764
549.308347 0.752555 0.024524
550.559577 0.751400 0.024284
551.802528 0.750254 0.024040
553.085320 0.749186 0.023791
554.347265 0.748216 0.023540
555.599529 0.747301 0.023278
556.893140 0.746508 0.023017
558.170250 0.745786 0.022748
559.392153 0.745186 0.022480
560.608825 0.744714 0.022208
561.846061 0.744333 0.021926
563.108495 0.744055 0.021640
564.382060 0.743864 0.021351
565.666812 0.743743 0.021051
566.937818 0.743737 0.020747
568.150400 0.743791 0.020447
569.362313 0.743870 0.020148
570.608151 0.744033 0.019843
571.882557 0.744250 0.019525
573.143102 0.744488 0.019197
574.418265 0.744735 0.018866
575.712351 0.744995 0.018534
576.948080 0.745232 0.018214
578.173499 0.745443 0.017904
579.397542 0.745610 0.017587
580.654866 0.745699 0.017266
581.926207 0.745704 0.016952
583.187591 0.745626 0.016649
584.462580 0.745511 0.016372
585.723663 0.745318 0.016108
586.951948 0.745065 0.015852
588.185906 0.744755 0.015615
589.460007 0.744385 0.015398
590.715859 0.743957 0.015200
591.979554 0.743464 0.015024
593.269039 0.742915 0.014872
594.519898 0.742321 0.014744
595.812268 0.741702 0.014637
597.056098 0.741068 0.014548
598.321465 0.740440 0.014475
599.532197 0.739805 0.014417
600.752964 0.739200 0.014369
602.022347 0.738609 0.014330
603.295619 0.738021 0.014298
604.605354 0.737423 0.014283
605.876635 0.736869 0.014276
607.128622 0.736366 0.014272
608.349965 0.735918 0.014274
609.572569 0.735514 0.014278
610.840459 0.735139 0.014283
612.090211 0.734791 0.014294
613.363252 0.734511 0.014309
